State Imports by NAICS Commodities,,,,
Current date: 05/12/2025 2:56 PM (Eastern Daylight Time),,,,
Measures: Customs Value (Gen) ($US),,,,
State,Commodity,Country,Time,Customs Value (Gen) ($US)
Florida,9800 Goods Returned (exports For Canada Only),Gibraltar,2024,"186,763"
Florida,9800 Goods Returned (exports For Canada Only),Greece,2024,"4,300,852"
Florida,9800 Goods Returned (exports For Canada Only),Greenland,2024,"725,000"
Florida,9800 Goods Returned (exports For Canada Only),Grenada,2024,"192,935"
Florida,9800 Goods Returned (exports For Canada Only),Guadeloupe,2024,"637,960"
Florida,9800 Goods Returned (exports For Canada Only),Guatemala,2024,"4,858,248"
Florida,9800 Goods Returned (exports For Canada Only),Guinea,2024,"8,445"
Florida,9800 Goods Returned (exports For Canada Only),Guyana,2024,"22,229,999"
Florida,9800 Goods Returned (exports For Canada Only),Haiti,2024,"1,285,420"
Florida,9800 Goods Returned (exports For Canada Only),Honduras,2024,"4,582,835"
Florida,9800 Goods Returned (exports For Canada Only),Hong Kong,2024,"66,301,664"
Florida,9800 Goods Returned (exports For Canada Only),Hungary,2024,"7,834,906"
Florida,9800 Goods Returned (exports For Canada Only),Iceland,2024,"581,842"
Florida,9800 Goods Returned (exports For Canada Only),India,2024,"40,258,696"
Florida,9800 Goods Returned (exports For Canada Only),Indonesia,2024,"9,162,067"
Florida,9800 Goods Returned (exports For Canada Only),Iraq,2024,"378,317"
Florida,9800 Goods Returned (exports For Canada Only),Ireland,2024,"85,614,372"
Florida,9800 Goods Returned (exports For Canada Only),Israel,2024,"49,121,951"
Florida,9800 Goods Returned (exports For Canada Only),Italy,2024,"51,291,761"
Florida,9800 Goods Returned (exports For Canada Only),Jamaica,2024,"4,843,791"
Florida,9800 Goods Returned (exports For Canada Only),Japan,2024,"89,113,208"
Florida,9800 Goods Returned (exports For Canada Only),Jordan,2024,"5,780,023"
Florida,9800 Goods Returned (exports For Canada Only),Kazakhstan,2024,"738,938"
Florida,9800 Goods Returned (exports For Canada Only),Kenya,2024,"979,298"
Florida,9800 Goods Returned (exports For Canada Only),"Korea, South",2024,"56,226,484"
Florida,9800 Goods Returned (exports For Canada Only),Kuwait,2024,"1,062,346"
Florida,9800 Goods Returned (exports For Canada Only),Latvia,2024,"474,443"
Florida,9800 Goods Returned (exports For Canada Only),Lebanon,2024,"243,384"
Florida,9800 Goods Returned (exports For Canada Only),Lesotho,2024,"2,025"
Florida,9800 Goods Returned (exports For Canada Only),Liechtenstein,2024,"7,049"
Florida,9800 Goods Returned (exports For Canada Only),Lithuania,2024,"3,470,980"
Florida,9800 Goods Returned (exports For Canada Only),Luxembourg,2024,"29,596,132"
Florida,9800 Goods Returned (exports For Canada Only),Macau,2024,"176,686"
Florida,9800 Goods Returned (exports For Canada Only),Madagascar,2024,"22,500"
Florida,9800 Goods Returned (exports For Canada Only),Malaysia,2024,"73,035,287"
Florida,9800 Goods Returned (exports For Canada Only),Maldives,2024,"35,080"
Florida,9800 Goods Returned (exports For Canada Only),Malta,2024,"173,634"
Florida,9800 Goods Returned (exports For Canada Only),Martinique,2024,"171,322"
Florida,9800 Goods Returned (exports For Canada Only),Mauritius,2024,"138,750"
Florida,9800 Goods Returned (exports For Canada Only),Mexico,2024,"349,889,644"
Florida,9800 Goods Returned (exports For Canada Only),Monaco,2024,"405,000"
Florida,9800 Goods Returned (exports For Canada Only),Mongolia,2024,"168,288"
Florida,9800 Goods Returned (exports For Canada Only),Montserrat,2024,"4,700"
Florida,9800 Goods Returned (exports For Canada Only),Morocco,2024,"4,238,763"
Florida,9800 Goods Returned (exports For Canada Only),Mozambique,2024,"510,650"
Florida,9800 Goods Returned (exports For Canada Only),Namibia,2024,"7,479"
Florida,9800 Goods Returned (exports For Canada Only),Nepal,2024,"4,200"
Florida,9800 Goods Returned (exports For Canada Only),Netherlands,2024,"141,427,333"
Florida,9800 Goods Returned (exports For Canada Only),New Caledonia,2024,"22,129"
Florida,9800 Goods Returned (exports For Canada Only),New Zealand,2024,"14,109,675"
Florida,9800 Goods Returned (exports For Canada Only),Nicaragua,2024,"1,139,983"
Florida,9800 Goods Returned (exports For Canada Only),Niger,2024,"158,224"
Florida,9800 Goods Returned (exports For Canada Only),Nigeria,2024,"2,381,250"
Florida,9800 Goods Returned (exports For Canada Only),Norway,2024,"17,462,810"
Florida,9800 Goods Returned (exports For Canada Only),Oman,2024,"2,363,304"
Florida,9800 Goods Returned (exports For Canada Only),Pakistan,2024,"2,729,973"
Florida,9800 Goods Returned (exports For Canada Only),Panama,2024,"56,663,995"
Florida,9800 Goods Returned (exports For Canada Only),Papua New Guinea,2024,"45,245"
Florida,9800 Goods Returned (exports For Canada Only),Paraguay,2024,"425,493"
Florida,9800 Goods Returned (exports For Canada Only),Peru,2024,"99,372,105"
Florida,9800 Goods Returned (exports For Canada Only),Philippines,2024,"5,147,896"
Florida,9800 Goods Returned (exports For Canada Only),Poland,2024,"44,412,366"
Florida,9800 Goods Returned (exports For Canada Only),Portugal,2024,"11,244,826"
Florida,9800 Goods Returned (exports For Canada Only),Qatar,2024,"19,288,000"
Florida,9800 Goods Returned (exports For Canada Only),Reunion,2024,"21,596"
Florida,9800 Goods Returned (exports For Canada Only),Romania,2024,"1,433,669"
Florida,9800 Goods Returned (exports For Canada Only),Rwanda,2024,"2,217"
Florida,9800 Goods Returned (exports For Canada Only),Samoa,2024,"4,584"
Florida,9800 Goods Returned (exports For Canada Only),Saudi Arabia,2024,"14,357,300"
Florida,9800 Goods Returned (exports For Canada Only),Senegal,2024,"55,507"
Florida,9800 Goods Returned (exports For Canada Only),Serbia,2024,"788,857"
Florida,9800 Goods Returned (exports For Canada Only),Seychelles,2024,"26,900"
Florida,9800 Goods Returned (exports For Canada Only),Sierra Leone,2024,"3,000"
Florida,9800 Goods Returned (exports For Canada Only),Singapore,2024,"280,453,437"
Florida,9800 Goods Returned (exports For Canada Only),Sint Maarten,2024,"2,913,072"
Florida,9800 Goods Returned (exports For Canada Only),Slovakia,2024,"948,139"
Florida,9800 Goods Returned (exports For Canada Only),Slovenia,2024,"424,512"
Florida,9800 Goods Returned (exports For Canada Only),South Africa,2024,"8,785,294"
Florida,9800 Goods Returned (exports For Canada Only),South Sudan,2024,"2,500"
Florida,9800 Goods Returned (exports For Canada Only),Spain,2024,"34,967,079"
Florida,9800 Goods Returned (exports For Canada Only),Sri Lanka,2024,"264,779"
Florida,9800 Goods Returned (exports For Canada Only),St Kitts and Nevis,2024,"611,075"
Florida,9800 Goods Returned (exports For Canada Only),St Lucia,2024,"1,077,988"
Florida,9800 Goods Returned (exports For Canada Only),St Vincent and the Grenadines,2024,"79,332"
Florida,9800 Goods Returned (exports For Canada Only),Suriname,2024,"913,145"
Florida,9800 Goods Returned (exports For Canada Only),Sweden,2024,"15,840,334"
Florida,9800 Goods Returned (exports For Canada Only),Switzerland,2024,"71,423,988"
Florida,9800 Goods Returned (exports For Canada Only),Taiwan,2024,"37,009,849"
Florida,9800 Goods Returned (exports For Canada Only),Tanzania,2024,"39,157"
Florida,9800 Goods Returned (exports For Canada Only),Thailand,2024,"24,385,839"
Florida,9800 Goods Returned (exports For Canada Only),Togo,2024,"34,956"
Florida,9800 Goods Returned (exports For Canada Only),Trinidad and Tobago,2024,"2,304,777"
Florida,9800 Goods Returned (exports For Canada Only),Tunisia,2024,"315,164"
Florida,9800 Goods Returned (exports For Canada Only),Turkey,2024,"46,833,515"
Florida,9800 Goods Returned (exports For Canada Only),Turkmenistan,2024,"10,428"
Florida,9800 Goods Returned (exports For Canada Only),Turks and Caicos Islands,2024,"4,452,579"
Florida,9800 Goods Returned (exports For Canada Only),Uganda,2024,"273,000"
Florida,9800 Goods Returned (exports For Canada Only),Ukraine,2024,"684,823"
Florida,9800 Goods Returned (exports For Canada Only),United Arab Emirates,2024,"61,812,943"
Florida,9800 Goods Returned (exports For Canada Only),United Kingdom,2024,"572,634,487"
Florida,9800 Goods Returned (exports For Canada Only),Uruguay,2024,"10,907,005"
Florida,9800 Goods Returned (exports For Canada Only),Uzbekistan,2024,"29,854"
Florida,9800 Goods Returned (exports For Canada Only),Venezuela,2024,"10,301,914"
Florida,9800 Goods Returned (exports For Canada Only),Vietnam,2024,"304,852,134"
Florida,9800 Goods Returned (exports For Canada Only),Zambia,2024,"2,600"
Florida,9800 Goods Returned (exports For Canada Only),Zimbabwe,2024,"3,000"
Florida,9900 Other Special Classification Provisions,Argentina,2024,"58,846"
Florida,9900 Other Special Classification Provisions,Australia,2024,"114,778"
Florida,9900 Other Special Classification Provisions,Austria,2024,"99,927"
Florida,9900 Other Special Classification Provisions,Bahamas,2024,"8,600"
Florida,9900 Other Special Classification Provisions,Belgium,2024,"608,306"
Florida,9900 Other Special Classification Provisions,Brazil,2024,"7,170"
Florida,9900 Other Special Classification Provisions,Canada,2024,"4,492,004"
Florida,9900 Other Special Classification Provisions,China,2024,"45,452,840"
Florida,9900 Other Special Classification Provisions,Colombia,2024,"3,770"
Florida,9900 Other Special Classification Provisions,Costa Rica,2024,"2,340"
Florida,9900 Other Special Classification Provisions,Czech Republic,2024,"4,395"
Florida,9900 Other Special Classification Provisions,Denmark,2024,"872,203"
Florida,9900 Other Special Classification Provisions,Dominican Republic,2024,"22,912"
Florida,9900 Other Special Classification Provisions,Ecuador,2024,"3,000"
Florida,9900 Other Special Classification Provisions,Estonia,2024,"18,053"
Florida,9900 Other Special Classification Provisions,France,2024,"1,202,954"
Florida,9900 Other Special Classification Provisions,Germany,2024,"228,596,531"
Florida,9900 Other Special Classification Provisions,Greece,2024,"228,971"
Florida,9900 Other Special Classification Provisions,Guatemala,2024,"110,660"
Florida,9900 Other Special Classification Provisions,India,2024,"428,707"
Florida,9900 Other Special Classification Provisions,Indonesia,2024,"55,172"
Florida,9900 Other Special Classification Provisions,Israel,2024,"352,347"
Florida,9900 Other Special Classification Provisions,Italy,2024,"27,743,754"
Florida,9900 Other Special Classification Provisions,Japan,2024,"280,175"
Florida,9900 Other Special Classification Provisions,"Korea, South",2024,"967,785"
Florida,9900 Other Special Classification Provisions,Latvia,2024,"16,327"
Florida,9900 Other Special Classification Provisions,Malaysia,2024,"6,754"
Florida,9900 Other Special Classification Provisions,Maldives,2024,"12,296"
Florida,9900 Other Special Classification Provisions,Mexico,2024,"15,504"
Florida,9900 Other Special Classification Provisions,Netherlands,2024,"617,867"
Florida,9900 Other Special Classification Provisions,Panama,2024,"5,575"
Florida,9900 Other Special Classification Provisions,Peru,2024,"7,150"
Florida,9900 Other Special Classification Provisions,Poland,2024,"37,150"
Florida,9900 Other Special Classification Provisions,Romania,2024,"272,475"
Florida,9900 Other Special Classification Provisions,Russia,2024,"8,224"
Florida,9900 Other Special Classification Provisions,South Africa,2024,"7,220"
Florida,9900 Other Special Classification Provisions,Spain,2024,"437,748"
Florida,9900 Other Special Classification Provisions,Sweden,2024,"8,776"
Florida,9900 Other Special Classification Provisions,Switzerland,2024,"205,401"
Florida,9900 Other Special Classification Provisions,Taiwan,2024,"209,625"
Florida,9900 Other Special Classification Provisions,Thailand,2024,"4,151"
Florida,9900 Other Special Classification Provisions,Turkey,2024,"77,439"
Florida,9900 Other Special Classification Provisions,United Kingdom,2024,"655,765"
Florida,9900 Other Special Classification Provisions,Uruguay,2024,"24,000"
Florida,9900 Other Special Classification Provisions,Vietnam,2024,"546,241"
Georgia,1111 Oilseeds & Grains,Argentina,2024,"73,500"
Georgia,1111 Oilseeds & Grains,Australia,2024,"730,684"
Georgia,1111 Oilseeds & Grains,Brazil,2024,"19,450"
Georgia,1111 Oilseeds & Grains,Burma,2024,"51,016"
Georgia,1111 Oilseeds & Grains,Canada,2024,"4,011,531"
Georgia,1111 Oilseeds & Grains,China,2024,"421,024"
Georgia,1111 Oilseeds & Grains,Colombia,2024,"11,585"
Georgia,1111 Oilseeds & Grains,Costa Rica,2024,"163,764"
Georgia,1111 Oilseeds & Grains,Djibouti,2024,"27,510"
Georgia,1111 Oilseeds & Grains,Ethiopia,2024,"19,150"
Georgia,1111 Oilseeds & Grains,France,2024,"532,184"
Georgia,1111 Oilseeds & Grains,Guatemala,2024,"4,812"
Georgia,1111 Oilseeds & Grains,India,2024,"2,841,177"
Georgia,1111 Oilseeds & Grains,Italy,2024,"66,100"
Georgia,1111 Oilseeds & Grains,Kenya,2024,"50,991"
Georgia,1111 Oilseeds & Grains,"Korea, South",2024,"8,069"
Georgia,1111 Oilseeds & Grains,Madagascar,2024,"76,372"
Georgia,1111 Oilseeds & Grains,Mexico,2024,"7,392"
Georgia,1111 Oilseeds & Grains,Nicaragua,2024,"36,080"
Georgia,1111 Oilseeds & Grains,Nigeria,2024,"71,721"
Georgia,1111 Oilseeds & Grains,Peru,2024,"1,096,091"
Georgia,1111 Oilseeds & Grains,Philippines,2024,"10,142"
Georgia,1111 Oilseeds & Grains,Russia,2024,"46,639"
Georgia,1111 Oilseeds & Grains,South Africa,2024,"189,300"
Georgia,1111 Oilseeds & Grains,Thailand,2024,"301,212"
Georgia,1111 Oilseeds & Grains,Turkey,2024,"34,625"
Georgia,1112 Vegetables & Melons,Argentina,2024,"1,124,200"
Georgia,1112 Vegetables & Melons,Canada,2024,"44,487,652"
Georgia,1112 Vegetables & Melons,Chile,2024,"47,163"
Georgia,1112 Vegetables & Melons,China,2024,"8,899"
Georgia,1112 Vegetables & Melons,Costa Rica,2024,"862,271"
Georgia,1112 Vegetables & Melons,Dominican Republic,2024,"2,312"
Georgia,1112 Vegetables & Melons,Ecuador,2024,"2,242"
Georgia,1112 Vegetables & Melons,El Salvador,2024,"7,272"
Georgia,1112 Vegetables & Melons,France,2024,"15,198"
Georgia,1112 Vegetables & Melons,Ghana,2024,"179,471"
Georgia,1112 Vegetables & Melons,Guatemala,2024,"179,718"
Georgia,1112 Vegetables & Melons,Honduras,2024,"82,585"
Georgia,1112 Vegetables & Melons,India,2024,"58,199"
Georgia,1112 Vegetables & Melons,Israel,2024,"265,488"
Georgia,1112 Vegetables & Melons,Italy,2024,"20,119"
Georgia,1112 Vegetables & Melons,Jamaica,2024,"7,390"
Georgia,1112 Vegetables & Melons,"Korea, South",2024,"4,764"
Georgia,1112 Vegetables & Melons,Mexico,2024,"17,141,048"
Georgia,1112 Vegetables & Melons,Netherlands,2024,"23,485"
Georgia,1112 Vegetables & Melons,New Zealand,2024,"4,921"
Georgia,1112 Vegetables & Melons,Panama,2024,"7,000"
Georgia,1112 Vegetables & Melons,Peru,2024,"44,617,117"
Georgia,1112 Vegetables & Melons,Thailand,2024,"52,023"
Georgia,1113 Fruits & Tree Nuts,Afghanistan,2024,"44,471"
Georgia,1113 Fruits & Tree Nuts,Argentina,2024,"21,420"
Georgia,1113 Fruits & Tree Nuts,Australia,2024,"1,161,601"
Georgia,1113 Fruits & Tree Nuts,Benin,2024,"338,281"
Georgia,1113 Fruits & Tree Nuts,Bolivia,2024,"7,579"
Georgia,1113 Fruits & Tree Nuts,Brazil,2024,"81,103,305"
Georgia,1113 Fruits & Tree Nuts,Canada,2024,"4,664,901"
Georgia,1113 Fruits & Tree Nuts,Chile,2024,"27,404,772"
Georgia,1113 Fruits & Tree Nuts,China,2024,"64,040"
Georgia,1113 Fruits & Tree Nuts,Colombia,2024,"82,285,361"
Georgia,1113 Fruits & Tree Nuts,Costa Rica,2024,"13,591,733"
Georgia,1113 Fruits & Tree Nuts,Democratic Republic of Congo,2024,"321,594"
Georgia,1113 Fruits & Tree Nuts,Dominican Republic,2024,"30,470"
Georgia,1113 Fruits & Tree Nuts,Ecuador,2024,"1,717,604"
Georgia,1113 Fruits & Tree Nuts,El Salvador,2024,"7,004,423"
Georgia,1113 Fruits & Tree Nuts,Ethiopia,2024,"14,705,955"
Georgia,1113 Fruits & Tree Nuts,Greece,2024,"2,228,339"
Georgia,1113 Fruits & Tree Nuts,Grenada,2024,"34,722"
Georgia,1113 Fruits & Tree Nuts,Guatemala,2024,"67,219,929"
Georgia,1113 Fruits & Tree Nuts,Honduras,2024,"10,247,708"
Georgia,1113 Fruits & Tree Nuts,India,2024,"737,369"
Georgia,1113 Fruits & Tree Nuts,Indonesia,2024,"18,106,146"
Georgia,1113 Fruits & Tree Nuts,Italy,2024,"534,821"
Georgia,1113 Fruits & Tree Nuts,Jamaica,2024,"325,069"
Georgia,1113 Fruits & Tree Nuts,Kenya,2024,"5,581,494"
Georgia,1113 Fruits & Tree Nuts,"Korea, South",2024,"480,306"
Georgia,1113 Fruits & Tree Nuts,Madagascar,2024,"2,656,109"
Georgia,1113 Fruits & Tree Nuts,Malawi,2024,"215,341"
Georgia,1113 Fruits & Tree Nuts,Malaysia,2024,"181,000"
Georgia,1113 Fruits & Tree Nuts,Mexico,2024,"29,460,566"
Georgia,1113 Fruits & Tree Nuts,Morocco,2024,"303,394"
Georgia,1113 Fruits & Tree Nuts,New Zealand,2024,"138,382"
Georgia,1113 Fruits & Tree Nuts,Nicaragua,2024,"2,298,095"
Georgia,1113 Fruits & Tree Nuts,Nigeria,2024,"15,574"
Georgia,1113 Fruits & Tree Nuts,Pakistan,2024,"72,089"
Georgia,1113 Fruits & Tree Nuts,Panama,2024,"142,002"
Georgia,1113 Fruits & Tree Nuts,Peru,2024,"69,579,709"
Georgia,1113 Fruits & Tree Nuts,Rwanda,2024,"887,205"
Georgia,1113 Fruits & Tree Nuts,Saudi Arabia,2024,"66,486"
Georgia,1113 Fruits & Tree Nuts,South Africa,2024,"1,418,384"
Georgia,1113 Fruits & Tree Nuts,Spain,2024,"25,960"
Georgia,1113 Fruits & Tree Nuts,Sri Lanka,2024,"5,840"
Georgia,1113 Fruits & Tree Nuts,Syria,2024,"231,822"
Georgia,1113 Fruits & Tree Nuts,Tanzania,2024,"3,616,727"
Georgia,1113 Fruits & Tree Nuts,Thailand,2024,"255,035"
Georgia,1113 Fruits & Tree Nuts,Togo,2024,"32,010"
Georgia,1113 Fruits & Tree Nuts,Tunisia,2024,"296,452"
Georgia,1113 Fruits & Tree Nuts,Turkey,2024,"92,758"
Georgia,1113 Fruits & Tree Nuts,Uganda,2024,"3,974,720"
Georgia,1113 Fruits & Tree Nuts,Vietnam,2024,"4,915,197"
Georgia,1113 Fruits & Tree Nuts,Zambia,2024,"1,893,104"
Georgia,"1114 Mushrooms, Nursery & Related Products",Australia,2024,"87,237"
Georgia,"1114 Mushrooms, Nursery & Related Products",Canada,2024,"65,182,964"
Georgia,"1114 Mushrooms, Nursery & Related Products",Chile,2024,"53,229"
Georgia,"1114 Mushrooms, Nursery & Related Products",China,2024,"3,140,572"
Georgia,"1114 Mushrooms, Nursery & Related Products",Costa Rica,2024,"114,788"
Georgia,"1114 Mushrooms, Nursery & Related Products",Czech Republic,2024,"11,695"
Georgia,"1114 Mushrooms, Nursery & Related Products",Denmark,2024,"52,643"
